text_id	text	task_1	task_2
hasoc_de_3456	#Witz des Jahres  Europäischer Gerichtshof (#EuGH) wirft 🇩🇪#Staatsanwaltschaft'en mangelnde Unabhängigkeit vor.  Sie unterstehen den Justizministern + deren Weisungen, sind NICHT unabh. von EXEKUTIVE.  PS: Gen.Staatsanwaltschaft Litauen =unabh. Justizbehörde! https://t.co/uqoJeRk1L0	NOT	NONE
hasoc_de_3457	'Das Netz dient als Speicher' https://t.co/geI9O4cLH8	NOT	NONE
hasoc_de_3458	Erzeugung +Verbrauch von elektr. Strom müssen sich die Waage halten.  D.h. der Strom der in diesem Moment verbraucht wird, muß genau zu diesem Zeitpkt erzeugt werden  Bei 'Fehlen' von Strom sinkt Sollfrequenz 50Hz --&gt;Lastabwurf (Abschaltung bei Konsumenten!) https://t.co/n2IFusqfb4	NOT	NONE
hasoc_de_3459	Französischer 🇫🇷 Djihadist (37J.) aus #Toulouse in #Irak verurteilt:  Er wurde gemäß dem 'Gesetz Nr. 4 über den Terrorismus' wegen Zugehörigkeit zum #IS #IslamicState zum Tod durch Erhängen verurteilt.  Frankreich erklärte, nicht zu intervenieren.  @BMI_Bund  https://t.co/LUa1g8vCPy	NOT	NONE
hasoc_de_3460	@Menschaffe Sie werden jetzt von militanten #FridaysForFuture Mini-#Aktivisten  aus der Vorschule unterstützt, die Rathäuser mit  Mundharmonika &amp; Luftballons🎈 beim Kampf gegen  #Klimakrise &amp; #Erderhitzung* beraten.👍  (*8-12 Meter Schnee❄️ in österr. +ital. Alpen im Mai)  https://t.co/Bi8ZraM5AG	NOT	NONE
hasoc_de_3461	Es ist wichtig, daß Urteile wie zur #SchariaPolizei in #Deutschland gefällt werden!  Arabische Medien berichten darüber.  Ein #Freispruch von 7 #Salafisten, die sich mit #Uniform eine #Scharia-Kontrolle anmaßen--&gt; zeichnet verheerendes DE-Bild.  @AWidmannMauz  https://t.co/ddPOg2VYTp	NOT	NONE
hasoc_de_3462	Jugendliche = 65% der arabischen Bevölkerung (~200 Mio.)  59 % der arab. Jugendlichen sehen das Verhältnis zwischen #Sunniten und #Schiiten verschlechtert.  79% wollen Reform religiöser Institutionen.  #Muslime #Islam #Ramadan #ReligionDesFriedens #Toleranz https://t.co/aUqKIPLXaH	NOT	NONE
hasoc_de_3463	Vor ein paar Wochen:  - arab. Gürtelschläger #Berlin  - 2.Klässlerin von Muslimen bedroht  - 7 syrische Männer schlagen #Juden zusammen  - Kippa-Angriff auf Prof. in #Bonn  25.Mai 2019:  #Antisemitismus-Beauftragter &amp; @HeikoMaas warnen vor 90% rechtem Judenhass.  https://t.co/21HD09gYvS	NOT	NONE
hasoc_de_3464	Kritischer Journalismus ist nötiger denn je. Warum wir – Stefan Korinth, Paul Schreyer und Ulrich Teusch – ein neues Online-Magazin gründen wollen und dafür um Unterstützung bitten: https://t.co/4XPpJNPZCe	NOT	NONE
hasoc_de_3465	Europäisches Parlament 2019 - 2024  #EuropeanParliament 2019 - 2024  #Europawahl2019 #EUelections2019  #ep2019 #Europee2019 vorläufiges Ergebnis 🗳️ https://t.co/yJZ1qiZg2o	NOT	NONE
hasoc_de_3466	Aufgrund Schneefalls in den #Alpen öffnen die österreichischen #SkiResorts  wieder (Saison eigentl am 7.4. beendet).  Ski Resorts in #Austria reopen as heavy snowfall hits the Alps.  #GlobalWarming #ClimateEmergency #KlimaKrise #Erderhitzung  #FridaysForFuture https://t.co/gKXLe1P8Kl	NOT	NONE
hasoc_de_3467	https://t.co/mBfsoJ3Cdw	NOT	NONE
hasoc_de_3468	die #Grünen  &gt;20% gewählt  Sehr überzeugend und glaubwürdig. 🤔  #KerosinKatha✈️ #LangstreckenLuisa✈️ #FidschiClaudia✈️ #DüsenDieter  #Glyphosat-Berninger #Heuchler hoch 3  #Verbotspartei #Bevormundung #Flugvervot #CO2Steuer  #HambacherForst-Abholzung zugestimmt  https://t.co/4PJSeMkHI1	NOT	NONE
hasoc_de_3469	Von 2006 bis 2017 wurden sie 🇮🇹 Staatsbürger:  -216.000 Marokkaner  -189.000 Albaner  -70.000 Rumänen  -42.000 Inder  -37.00 Bengalen  -34.000 Tunesier  -33.000 Pakistani  -32.000 Mazedonier  -26.000 Brasilianer  da fehlen sehr viele Afrikan. die heute 🇮🇹Bild prägen  https://t.co/BQVxQLn8q3	NOT	NONE
hasoc_de_3470	Die Durchschnittseinkommen der Franzosen 🇫🇷 liegen UNTER denen in  den ärmsten #US-Bundesstaaten 🇺🇸.  Die #GiletsJaunes 🗣️ wissen, warum sie protestieren... 🤫  #Europee2019 #Macron #France #EuropaWahl2019 #ep2019  https://t.co/lhorpb53Zb	NOT	NONE
hasoc_de_3471	Schweden 🇸🇪  1970:  0,95% Migranten  2017:  16,46%  - ' -  Prognose:  2020:  21,75% Migranten  2100:  67,74%  - ' -   #Migrationspakt #GlobalCompact #illegalImmigration #EUelections2019  https://t.co/DbXkXVhdQH	NOT	NONE
hasoc_de_3472	Seit #Merkel biedert sich die #CDU bei den #Grünen förmlich an.  Dabei stimmt die #EU-Fraktion der CDU (@EVP) in  Wirtschaft/Währung, Außenpolitik, Umwelt &amp; Gesundheit am WENIGSTEN  mit der Fraktion der Grünen (@EuropeanGreens, #EFA, Verdi/ALE) überein:  https://t.co/H4jceZswZd	NOT	NONE
hasoc_de_3473	#Salvini @MatteoSalviniMi hält die jüdisch-christliche Prägung, die Traditionen, Werte &amp; Identität der Italiener u. von #Europa hoch.  #Italien'ische Wähler 👥: Kein Priester, kein Bischof ✝️, kein #Papst hat diese Botschaft so intensiv &amp; emotional gebracht  https://t.co/Ull1O49uHE	NOT	NONE
hasoc_de_3474	Fast 9 Mio. Italiener 🇮🇹 wählen Matteo #Salvini's #Lega:  34,46%  vor der #PartitoDemocratico #PD mit 22,71%   und #Movimento5Stelle  #M5S mit 17,01%.  #ElezioniEuropee #EUelections2019 #Europee2019 #ep2019 #EuropaWahl2019 #Italy #Italia https://t.co/F5XZ09gNAi	NOT	NONE
hasoc_de_3475	In 🇫🇷 Frankreich gestiegene Wahlbeteiligung: 50,2%  #RassemblementNational #RN gewinnt vor #LREM von #Macron   und EELV.  #Europee2019 #EUelections2019 #ep2019 #France #Francia https://t.co/bSbEjq3Chm	NOT	NONE
hasoc_de_3476	🇩🇪 Erschreckende Verluste bei #CDU und #SPD seit 2000.  Massive Zugewinne bei #Grünen in 2019.  #EuropaWahl2019 #EP2019 #EUelections2019 #Europee2019 https://t.co/T6Yf8gHziw	NOT	NONE
hasoc_de_3477	🇩🇪 #Volkspartei'en #CDU und #SPD im Abwärtstrend.  Kleinere #Opposition'sparteien im Aufwind.  #Deutschland #EuropaWahl2019 #EUelections2019 #EP2019 #Germany https://t.co/aafrD6unX3	NOT	NONE
hasoc_de_3478	🇩🇪 Wählerwanderung #Deutschland #Germany   #Europawahl2019 #EUelections2019 #EP2019  https://t.co/meu7WFO3j1	NOT	NONE
hasoc_de_3479	WOFÜR stehen die '#Volkspartei'en' eigentlich....??  #EuropaWahl2019 #CDU #SPD # #EUelections2019 https://t.co/AKAZm0Zi0V	NOT	NONE
hasoc_de_3480	#Europawahl2019 #EUelections2019 #Deutschland #Germany https://t.co/fTT859sO5U	NOT	NONE
hasoc_de_3481	#Merkel's und @AKK's  #CDU punktet nur noch bei über 50-60jährigen:  https://t.co/WhgML4A64H	NOT	NONE
hasoc_de_3482	Parteien-Medien-Komplex:  Parteistiftung (#KonradAdenauerStiftung) kooperiert mit  Zeitung #FAZ (Wahrheitsmedium) um auf #Twitter  gesponserte #Wahlwerbung zu machen und beim Wähler  einseitig #Angst zu schüren ('Angriff') ....  #EuropaWahl2019 #EUelections2019 https://t.co/PraoyA6ti3	NOT	NONE
hasoc_de_3483	Hab grad Appetit auf Kartoffelsalat ... 🥔 LECKER!   'Mordversuch mit Kartoffelsalat'  .... nach Internet-Recherche über mögliche „Tötungsarten“  landete sie bei #Kartoffelsalat .... mit Glykol 🧪  https://t.co/GSrFLWzCgt	NOT	NONE
hasoc_de_3484	Oh je  Das hatten wir in der #DDR bis zum Würgen.....  Karl #Marx, Kommunistisches Manifest, Abriss der Geschichte des #Marxismus-#Leninismus.  á la #FDJ-Studienjahr  Und das in der #Bundesrepublik 2019?? 🤔  #Deutschland 🇩🇪  https://t.co/V4lwroEY5l	NOT	NONE
hasoc_de_3485	@p4fBerlin @PeterVorsmann Vor allem: WER sind die S4F-Wissenschaftler=KLIMA-Wissenschaftler?  Dabei sind Forschende, ergo Studenten, wiss. Mitarbeiter, Institutsangehörige,  Kabarettist\Zauberkünstler\Moderator E.v. Hirschhausen  =immer dicker werdender Diät-Papst &amp; Psychologen-Kenner https://t.co/z2ZJjLQ7XM	NOT	NONE
hasoc_de_3486	'Wir brauchen #Windparks nicht für eine erfolgreiche Klimapolitik.  Ihre Effizienz für den Klimawandel lässt sich nicht messen.  Die finanziellen Vorteile landen bei einer kleinen Gruppe, aber die Belastungen bei fast allen Anwohnern.'  Anton Buijs, @GasTerra  https://t.co/U3CFbOlF2a	NOT	NONE
hasoc_de_3487	Reinhard Sebastian Zimmermann  Musikprobe auf dem Lande  1891 https://t.co/aizDiFt1hn	NOT	NONE
hasoc_de_3488	Jüdische Bevölkerung in arab. Ländern dezimiert (Irak, Libyen, Marokko)  Die Aufnahme von 700.000 schlecht gebildeten, verarmten jüdischen #Flüchtlingen in #Israel =einmalige Integrationsleistung.  Heute 50% israel. Juden=Juden aus Afrika +Arabien [Mizrahim]  https://t.co/1XpAqIjhCS	NOT	NONE
hasoc_de_3489	Gestern von Links als 'rassistisch' proklamiert.  Genetiker Prof.Plomin:  70% d akadem. Leistung =genetisch bestimmt  Bei der Intelligenz der Kinder spielt Genetik größere Rolle als Unterrichten:  Kognitive Fähigkeiten erbbar, am meisten genetisch beeinflusst.  https://t.co/AVuXDpCOXQ	NOT	NONE
hasoc_de_3490	#Vertuschung, Manipulation bei #Flüchtlingskriminalität:  Mark #Harbers, Einwanderungsminister der #Niederlande 🇳🇱 soll der Öffentlichkeit schwere Straftaten durch #Asylbewerber verschwiegen haben – bis hin zu Mord.  Bei #Merkel denkbar??🤔  https://t.co/BJ8hQYvAf8	NOT	NONE
hasoc_de_3491	@JaNuWatn  Hi. Ich wollte Bescheid sagen: beim Herumsurfen gesehen, daß  @ MTubeman  @ NoWehrMUC  @ Jaxxon2905  @ 8694sundance  @ JustNobody2018  Deine Tweets bei @ TwitterSupport melden, anschließend bei Erfolg  (Löschung) auf @ HetzlichenDank veröffentlichen  --&gt;am besten Blockieren! 😉	NOT	NONE
hasoc_de_3492	@CenturioCis  Keine Aktivität seit 4.5.?  Wollte Bescheid sagen: Beim Surfen gesehen, dass  @ NoWehrMUC  @ Jaxxon2905  @ 8694sundance  @ JustNobody2018  Deine Tweets bei @ TwitterSupport melden. Anschließend bei Erfolg  (Löschung) auf @ HetzlichenDank veröffentl.  --&gt;am besten Blockieren!	NOT	NONE
hasoc_de_3493	@AusKalte   Auch bei @ HetzlichenDank kucken  Dort findest du Screenshots u ganze Listen (wo dein Account auch drunter ist)  sowie die Meldeaccounts, die mit stalinistischem Eifer Säuberung betreiben.  DANKE @TwitterSupport @TwitterDE @TwitterSecurity für FreedomOfSpeech +Verfassung!	NOT	NONE
hasoc_de_3494	@kvinna_hopp  Hi. Wollte Bescheid sagen: beim Herumsurfen gesehen, dass  @ NoWehrMUC @ Jaxxon2905  @ 8694sundance + @ JustNobody2018  Deine Tweets bei TwitterSupport melden, anschließend bei Erfolg  (Löschung od. Sperrung) auf @ HetzlichenDank veröffentlichen  --&gt;am besten Blockieren!	NOT	NONE
hasoc_de_3495	Oh je  ...Die tektonische Eurasienplatte ist das Beste, was  die tektonische Eurasienplatte je geschaffen hat. 🌍  *Ohne #Europa kann man nicht frei leben, studieren, arbeiten. Ohne die Platte auch nicht. [#Baerbock]  Es leben die @Die_Gruenen 🙄🤦🏻‍♀️  #Europawahl  https://t.co/O2MWMgkHZI	NOT	NONE
hasoc_de_3496	Anti-Rechts- bzw. Anti-Extremismus-Vereine klagen:  F.Giffeys Ministerium @BMFSFJ will die Dachverbände ab 2020 nicht mehr fördern.  Es wurde von Schwesig ein aufgeblasener Popanz📢 von 50 --&gt; 106 Mio.€  Und: EINSEITIG❗️ (Extremismus ist nicht nur Rechts!!) https://t.co/byoszqPkxH	NOT	NONE
hasoc_de_3497	@BraveMurron  Hi. Wollte Bescheid sagen, da ich beim Herumsurfen gesehen habe, daß  @ Jaxxon2905  @ 8694sundance + @ JustNobody2018  Deine Tweets bei Twitter-Support melden, sich anschließend bei Erfolg  (Löschung od. Sperrung) mit # HetzlichenDank abklatschen  --&gt;am besten Blockieren https://t.co/kzkypFDZ04	NOT	NONE
hasoc_de_3498	@tqupre  Hi. Wollte Bescheid sagen, da ich beim Herumsurfen gesehen habe, dass  @ Jaxxon2905  @ 8694sundance + @ JustNobody2018  Deine Tweets bei Twitter-Support melden, sich anschließend bei Erfolg  (Löschung od. Sperrung) mit # HetzlichenDank abklatschen.  --&gt;am besten Blockieren 😉 https://t.co/mBjBLZEwNM	NOT	NONE
hasoc_de_3499	@ArmesDeutschla6  Hi. Wollte Bescheid sagen, da ich beim Herumsurfen gesehen habe, daß  @ Jaxxon2905 @ 8694sundance @ JustNobody2018  Deine Tweets bei TwitterSupport melden, sich anschließend bei Erfolg  (Löschung od. Sperrung) mit # HetzlichenDank abklatschen  --&gt;am besten Blockieren https://t.co/I3rZw7yJkm	NOT	NONE
hasoc_de_3500	@Mad_Max_63  Hi. Wollte Bescheid sagen, da ich beim Herumsurfen gesehen habe, dass  @ 8694sundance + @ JustNobody2018  Dich od. Deine Tweets bei Twitter-Support melden, sich anschließend bei  Erfolg (Löschung od. Sperrung) mit # HetzlichenDank abklatschen.  --&gt;am besten Blockieren 😉	NOT	NONE
hasoc_de_3501	@9KU2d7vX4x6PEBM  Hi. Wollte Bescheid sagen, weil ich beim Herumsurfen gesehen habe, daß  @ 8694sundance + @ JustNobody2018  Dich o. Deine Tweets bei TwitterSupport melden, sich anschließend bei Erfolg (Löschung od. Sperrung) mit # Hetzlichen Dank abklatschen  --&gt;am besten Blockieren https://t.co/S4Q1On4Tmd	NOT	NONE
hasoc_de_3502	Oh je  Ein Nigerianer wurde wegen Handel mit getrockneten Babys 👶🏽👶🏾 verhaftet.  Mit diesen in Stoff gewickelt u. für Rituale verwendet (in Nigeria bek.) wollte er Geld verdienen.  Seine Frau holte die Polizei, als ihr Baby (1 Monat alt) plötzlich verschwand. https://t.co/eS7pIfHzFY	NOT	NONE
hasoc_de_3503	@Venum84839107  Hi. Wollte Bescheid sagen, da ich beim Herumsurfen gesehen habe, daß  @ 8694sundance + @ JustNobody2018  Tweets von dir + Venum-Zweitaccount an Twitter-Support melden.  Bei Erfolg (Löschung/Sperrung) klatschen sie sich mit '# HetzlichenDank' ab.  --&gt;am beste Blockieren	NOT	NONE
hasoc_de_3504	@Gabriel08780473  Hi. Wollte Bescheid sagen, da ich beim Herumsurfen gesehen habe, daß  @ 8694sundance + @ JustNobody2018  Dich od. Tweets von dir gemeins. an TwitterSupport melden.  Bei Erfolg (Löschung/Sperrung) klatschen sie sich mit '# HetzlichenDank' ab.  --&gt;am beste Blockieren😉	NOT	NONE
hasoc_de_3505	@ruthlissy  Hi. Wollte Bescheid sagen, da ich beim Herumsurfen gesehen habe, dass  @ 8694sundance + @ JustNobody2018  Dich od. Tweets von dir an TwitterSupport melden.  Bei Erfolg (Löschung/Sperrung) klatschen sie sich mit '# HetzlichenDank' ab.  --&gt;am beste Blockieren  😉	NOT	NONE
hasoc_de_3506	@DetlefVoh7  Hi. Wollte Bescheid sagen, weil ich beim Herumsurfen gesehen habe,  dass @ 8694sundance + @ JustNobody2018  Dich od. Deine Tweets bei Twitter Support melden, sich anschließend  bei Erfolg (Löschung od. Sperrung) mit  # Hetzlichen Dank abklatschen --&gt;am besten Blockieren😉 https://t.co/KaSIAPjenP	NOT	NONE
hasoc_de_3507	📺 DDR 1 , #DDR 2 + der sozialistische Bruderkanal #TVP schließen sich im ideologischen #Klassenkampf gegen imperialist. Bedrohung zusammen   👏👏👏  #ARD @ZDF + @ORF arbeiten ab sofort im Verbund gegen böse #populist'ische Angriffe.  #Framing #Relotiusmedien  https://t.co/rhBNbX4sbJ	NOT	NONE
hasoc_de_3508	#WirSchaffenDas #Merkel  K. Schneidt: 'Sie können in #Deutschland jemand umbringen, Sie können in das Land Ihrer #Verfolgung reisen ... das ändert nichts an Ihrem Anspruch auf #Asyl-Verfahren.'  .... ['Das ist sehr befremdlich.']  #RefugeesWelcome #Seebruecke  https://t.co/S3GvMhiJZY	NOT	NONE
hasoc_de_3509	Man kann den Namen jedes deutschen Aussenministers nehmen und ihn zusammen mit 'warnt' googeln. Das Ergebnis ist erschreckend. Die meinen das mit dem deutschen Wesen, an dem die Welt genesen soll, auch nach Millionen von Toten noch ernst. https://t.co/mj5qTvvnvK	NOT	NONE
hasoc_de_3510	20jähriger Syrer sticht 🔪 in S-Bahn auf 35jährigen Deutschen ein.  *Generalverdacht à la #Strache:  *Kontaktschuld    Syrer sticht mit 🔪 --&gt; ALLE #Syrer stechen mit #Messer --&gt; ALLE Syrer kriminell.  =Conclusio nach #Baerbock #Laschet #Stegner #Nahles 🤨😼  https://t.co/sF5Fhkabqh	NOT	NONE
hasoc_de_3511	Expertin Claudi #Roth: 'Die Türken 🇹🇷 haben Deutschland nach dem Krieg wieder aufgebaut.' https://t.co/Be3g7xmihg	NOT	NONE
hasoc_de_3512	👮🏻‍♂️ Großrazzia bei #irak'ischer Organisation 'Aal Salam 313' in 🇩🇪  wegen Waffenhandel, Schleuserkriminalität &amp; Paßfälschung.  34 Beschuldigte.     #Essen #Dortmund #Siegburg  https://t.co/r3CPqD1sHl	NOT	NONE
hasoc_de_3513	📺 #ZDF verbreitet neben parteilicher tendenziöser Berichterstattung (und Bevormundung)  #FakeNews :  --&gt; 2067 statt behaupteter 78 Verordnungen durch #EU Regulierungsmonster.   #EuropaWahl2019 #EP2019  https://t.co/Cs7MQ72kan	NOT	NONE
hasoc_de_3514	Kehrwoche!  Anni &amp; Else in der Bln. Schreinerstr. müssen den Treppenabsatz allein wischen.  Der Hauswirt wurde republikflüchtig!  Aber die vorbildl. Hausgemeinschaft hat einen Vollpflegevertrag mit der Kommunalen Wohnungsverwaltung  Für ihre gute Arbeit: Nadel für patriot. Leistung🎖️ https://t.co/OMabU5LFs8	NOT	NONE
hasoc_de_3515	Wie bitte?  Die GEHEIMgespräche zw Kanzlerin u. #Presse hätten eine 'überragende Bedeutung' für die 'Funktionsfähigkeit des Kanzleramts'.  Die Preisgabe führe zu einem „NICHT wiedergutzumachenden ANSEHENSVERLUST der Bundesrepublik im In- und Ausland“  #EP2019 https://t.co/mgUT4WFhfL	NOT	NONE
hasoc_de_3516	Wenn die #Spezialeinheit'en #GSG9 u. sonstige Sicherheitskräfte  mal so engagiert &amp; MARTIALISCH wie in diesem Video  dieses Land (=ihre Heimat) u. seine Bürger SCHÜTZEN würden. 🙄  Wenn man die Grenze dieses Landes mal schützen würde...  @ BPol_11 #Deutschland  https://t.co/UKx4mQ5Euf	NOT	NONE
hasoc_de_3517	Die Kriminalpolizei Essen #NRW sucht mit einem Phantombild  nach einem #Sexualstraftäter, der am 8. Juni 2018  ca. 11:50 Uhr ein  16 jähriges Mädchen auf dem Weg zur Schule sexuell belästigt hat.  #Essen, Katernberger Straße. #Übergriff #Triebtäter  &gt;https://t.co/c2bTybpwXF https://t.co/1bAGIUUvVt	NOT	NONE
hasoc_de_3518	Gestern: „Grüne liegen bei Schüler-Wahl weit vorne.“ Heute: (siehe unten) https://t.co/9gbdFQ4UT0	NOT	NONE
hasoc_de_3519	Januar 2019  ... Neuwahlen für Herbst 2019 werden vorbereitet 🤔🤔   #ÖVP 🇦🇹 #Strache #Medien https://t.co/SHvz7si2Vz	NOT	NONE
hasoc_de_3520	Neue Studie von Michael #Haller zu Berichterstattung über #Migrationspakt: ⁦@SZ⁩ und ⁦@tazgezwitscher waren „Propagandisten“ des Pakts-Projekts“. ⁦@tagesschau⁩ mit „moralisierendem Belehrungsjournalismus“.⁩ via @welt https://t.co/UBxBnyIGfg	NOT	NONE
hasoc_de_3521	#SPD-Bundestagsabgeordnete Petra #Hinz fälscht Lebenslauf.  #EuropaWahl2019 #EUelections2019 #Glashaus #Strache  https://t.co/pYvDY9WJDd	NOT	NONE
hasoc_de_3522	@InfoGrebin @KMarseille2 @Die_Gruenen @DorisBrehm Diese Aussagen sind BEKANNT. (siehe unten)  'Es gibt kein Volk.'  'Ich weiß mit #Deutschland nichts anzufangen.'    WO ist er denn bitte aufgewachsen und hat 50 Jahre gelebt????🤔🤔  WIE will er denn dieses Land gestalten (regieren)????  (Von Baerbock #NetzIstderSpeicher n. zu reden.) https://t.co/6aAWuy8Dgk	NOT	NONE
hasoc_de_3523	Die #Grünen.  Wollen gewählt werden. Versprechen: ... heiße 💨  Robert #Habeck faselt von #ZusammenhaltWählen  Sonst:  📢 'Es gibt kein Volk.'  'Mit #Deutschland weiß ich nichts anzufangen.' 🤔  Verbote + Bevormundung + Verbote  WER wählt sowas??👎#Europawahl2019 https://t.co/MYXIjuQlPW	NOT	NONE
hasoc_de_3524	Die verfassungswidrigen Vorschläge von Herrn Schäuble sind eine Schande.  Denn:'Die Beschränkung der Meinungsfreiheit auf Äußerungen, die einem  bestimmten Individuum zugerechnet werden, ist mit Art. 5 GG nicht  vereinbar. (BGH, VI ZR 196/08).' https://t.co/PrvkEXPz05	NOT	NONE
hasoc_de_3525	Kirche in Sveti Tomaž (St. Thomas) #Slovenia  #Church #christian #Églises #Alpes  ©Aleš Krivec  https://t.co/NcbPSZsGUt	NOT	NONE
hasoc_de_3526	Wenn #Koran, #Scharia und Hadithe sowie die 800 Kriegszüge   &amp; Judenprogrome #Mohammed's nicht mit Christi Botschaft vereinbar sind -  dann sind selbige Einschränkungen/Vorschriften (Viel-/Kinderehe, Frauenrechte) nicht mit unserer säkularen FDGO vereinbar.  https://t.co/17mRs0ZNm8	NOT	NONE
hasoc_de_3527	@Daucus_aureus  Hi, ich habe eine Frage  Ich finde dieses Bild nicht { hab im www gesucht}  Diese Grün-Feministen Cl.Roth, Chris Kühn, Ulle PiPaPo,Özcan usw. in  Rosa-PussyMützen🎅🏼  Kannst du mir eine Quelle nennen od. Bild evtl. schicken?  Beim Ausschneiden ist Putin mit drauf. Danke! https://t.co/uFHq6kWs2G	NOT	NONE
hasoc_de_3528	Verzerrte Darstellung von esoter. Siedlern, die aufs Land ziehen  #Bioanbau betreiben, sich im #Dorf kulturell betätigen, ans #Grundgesetz halten  u statt #MolotowCocktails💣  regional Gemüse🌱anbauen &amp; Familie pflegen.  Weil nicht rot: @rbb24 hyperventiliert!  https://t.co/rIJk6MUdMW	NOT	NONE
hasoc_de_3529	Oops  Das US-Gerichtsjournal @CourthouseNews postete einen unvoreingenommenen Artikel über die Klage v 3,000 Architekten, Ingenieuren,Anwälten, Hinterblieb. gegen FBI, um der Wahrheit der Ereignisse vom 9/11 näher zu kommen.  2 Tage später: 🔎  #FBI911Lawsuit  https://t.co/WCCSH24t6K	NOT	NONE
hasoc_de_3530	Yeah 🥳  Claudia #Roth: 'Die #Grünen &amp; grüne Wähler sind die am BESTEN AUSGEBILDETEN Menschen, die den HÖCHSTEN Bildungsstand haben.'🤥  (N24-Interview mit Schumacher &amp; Tiedje)  #SpeicherBaerbock: Strom🔌 verstopft die Netze.  🤔Künast verwechselt Lincoln +Washington, Polen+Slowakei. https://t.co/x2WSVYwS6R	NOT	NONE
hasoc_de_3531	Lieber ohne Merkel als ohne CSU!	NOT	NONE
hasoc_de_3532	😅😆😂😭  Manuela Schwesig (#SPD) 🤥 fordert: 📢 Kriminelle #Asylbewerber „SOFORT abschieben!'  🤔 *überleg* ...WER hat uns verraten??? Die ...🤢  https://t.co/eAo2aDxaER	NOT	NONE
hasoc_de_3533	J. Maliqi aus #Albania singt die neue #Refugees-Hymne 🎶  'Kehre in dein Land zurück'.  Dazu ruft die Global @Coalition aus 74 Staaten seit geraumer Zeit auf.  #Syrer und #Iraqi sollen zwecks #Wiederaufbau #Rebuilding in ihre #Heimat   zurückkehren. #Syria 🇸🇾 #Irak 🇮🇶👋🏽👋🏼  #Eurovision https://t.co/9mbWUa1lGV	NOT	NONE
hasoc_de_3534	Beim #Eurovision Song Contest 2019  Slogan: #DareToDream  Wage-zu-träumen,  hat Großbritannien #UK #GreatBritain 🇬🇧 den #Brexit schon vollzogen...  musikalisch 🎶 jedefalls.  #ESC #Israel #TelAviv2019 #ESC2019  https://t.co/BK4vehigzp	NOT	NONE
hasoc_de_3535	Wo ist hier die Veröffentlichung??  Öffentliches Interesse??!  #Merkel's #Geheimgespräche bleiben geheim 👎 https://t.co/8zB05DVVnB	NOT	NONE
hasoc_de_3536	Was macht unsere Regierung, wenn sie beim Lügen erwischt wird? Weiter wie bisher, es ist ja der Normalzustand. Aber für Steinmeier sind das alles Verschwörungstheorien...  https://t.co/W5x7IZ2PG6	NOT	NONE
hasoc_de_3537	Es wird böse enden. https://t.co/3zXF0GNw0t	NOT	NONE
hasoc_de_3538	.  💨💨... 💰💰 😅😂😭  https://t.co/E1EmqLtCCo	NOT	NONE
hasoc_de_3539	@AdivonPoes @reissmann @_donalphonso https://t.co/AvQZanaUBm	NOT	NONE
hasoc_de_3540	#chebli https://t.co/x3TR62NEeB	NOT	NONE
hasoc_de_3541	Dass #Asylbewerber ihre Identität &amp; staatl. Herkunft fälschen/verschleiern, wissen wir und @BAMF_Dialog. 🔎  Verwaltungsrichter: 'Asylsuchende wechseln zum Schein die #Religion' !  #illegalimmigration #RefugeesWelcome #cheat #scammers #Betrug  https://t.co/frqKOfOTD3	NOT	NONE
hasoc_de_3542	'Doch anders als noch vor einem Jahr hat die Bundesregierung die Zahlen nun als geheime Verschlußsache '(VS) – nur für den Dienstgebrauch' eingestuft. Dies sei im 'Hinblick auf das Staatswohl' erforderlich.'    Aha. Würde es uns beunruhigen?    https://t.co/1weXSyO93T	NOT	NONE
hasoc_de_3543	😅😂😆😂  https://t.co/mZCPeqrcyg	NOT	NONE
hasoc_de_3544	... Meinungsfreiheit?  #NetzDG = schwerwiegender Eingriff in Grundrechte  #Verfassung #Grundgesetz Keine #Zensur #TwitterSperrt  https://t.co/jYIeUr6iuB	NOT	NONE
hasoc_de_3545	#Lagebild #ClanKriminalität  (vor 5 Jahren unter #SPD noch unbekannt)  108 #Clans in #NRW - 59% Libanesen, Türken, Syrer  14.225 Straftaten  6450 Tatverdächtige  2 Clan-Familien --&gt; 20% aller Straftaten  Kriminell: Familie samt Kinder, jeder 5. Frau  #Rechtsstaat  https://t.co/vD0j8XQ77K	NOT	NONE
hasoc_de_3546	🔪 Machtdemonstration auf der Straße  Durchsetzung des 'Recht des Stärkeren' mittels Messer ist eine 'Machtdemonstration'  Ob ein Verbot des INSTRUMENTS (mit #Messerverbot) etwas bei den TÄTERN ändert??  Kommt danach ein 🔨Hammer-, Scheren-, 🍳Pfannenverbot?   https://t.co/5ogjFtV84h	NOT	NONE
hasoc_de_3547	#Antisemitismus unter muslimisch-arabischen Jugendlichen: 'Du Jude!' als Schimpfwort https://t.co/W2HuNjNzto	NOT	NONE
hasoc_de_3548	»Die internationale Kontinentaldriftkonferenz hat beschlossen  daß wir die Kontinentaldrift bis zum Jahr 2090 auf 2 Meter begrenzen müssen!  Wenn uns das nicht gelingt, werden wir alle störben.  Wir wollen, daß ihr in Panik geratet!  Gebt uns Money: Zum Abwenden d DriftNotstandes« 😉	NOT	NONE
