text,label
"#Hückeswagen: Vermutlich südosteuropäische Jugendliche setzt sich zu einem Senioren ins Auto, der nach einem Bankbesuch gerade losfahren will, bettelt ihn um eine #Spende an und greift sich unbemerkt Bargeld aus der Börse des 66-Jährigen  https://t.co/4Yify1jxSX",0
Warum eine Zinserhöhung durch die EZB den sofortigen Herzstillstand der Wirtschaft nach sich ziehen würde. https://t.co/63MplLdAax,0
"Reisende unter Schock! 50 Linksradikale greifen Bus voller Krebs-Patienten in #Berlin- #Kreuzberg mit Eiern, Tomaten und mit Farbe gefüllten Bechern an #links #Antifa https://t.co/iMThZAWHGA",0
"#Niedersachswerfen: Afghane (18) 'flirtet' im Freibad ein Mädchen an und fordert die 14-Jährige zu sexuellen Handlungen auf - attackiert mit seinen Begleitern den eingreifenden Freund des Mädchens körperlich, wobei ein Schlichter (17) verletzt wird  https://t.co/BCDw9VFDUu",0
"Für muslimische Schüler in #Österreich gibt es die Möglichkeit, sich zusätzliche schulfreie Tage zu nehmen. Das Ministerium empfiehlt allen Bildungsdirektionen, 'die Erlaubnis zum Fernbleiben vom Unterricht zu erteilen'. #Islamisierung https://t.co/kvUWybBWNW",0
Tolle Aussichten...Schweden ist ja immer Vorbild für Links-#Grün🤮 https://t.co/eSQxtQhYii,0
In #Berlin hätten die #Polizisten schon eine #Strafanzeige dafür bekommen. https://t.co/ywA0PKRO1p,0
"#Schweden  💣Explosion in  Biskopsgården i Göteborg, ein Auto wurde in die Luft gejagt  soooo schööön buuunt in Schweden   https://t.co/5pU4YAMFbm",0
Wieder der Fachkräftemangel ... https://t.co/9Cgu9p1Ks6,0
Wo laden eigentlich E-Autobesitzer in Mehrfamilienhaus-Wohngegenden mit 'Straßengarage' ihre Schmuckstücke nachts auf ??? Mittels langer Verlängerungsschnur aus dem Wohnungsfenster ???? https://t.co/PgrrOMzdcX,0
"#Juncker 1999:„Wir beschließen etwas,stellen es in den Raum u warten ab, was passiert.Wenn es kein großes Geschrei gibt u. keine Aufstände,weil die meisten gar nicht begreifen, was da beschlossen wurde,machen wir weiter - Schritt für Schritt, bis es kein Zurück mehr gibt.“ #EU https://t.co/jVIic9B6RM",0
"🇩🇰 Schweine- und Milchviehhalter finanziell angeschlagen  „Unsere Landwirtschaft ist pleite. Rund ein Drittel der Betriebe steckt in den ‚roten Zahlen‘ oder ist unmittelbar vom Bankrott bedroht“, sagt landwirtschaftliche Unternehmensberaterin  #futschi  https://t.co/4G9SmhGFFn",0
"@FinjaFinte @liebereinenHund Überall in D gehen in Betrieben in besorgniserregender Geschwindigkeit die Lichter aus, während die Regierung trotzdem immer noch von Konjunktur faselt ... das hatten wir in der Endphase der DDR auch schon, wo bis zum Schluss in der AK immer von Planübererfüllung geplärrt wurde.",0
"Wer bei der Edelsteakhaus-Kette „Hohoffs 800° in #Hagen oder #Hamm gerne Essen gehen wollte, steht nun vor verschlossener Türe  die Gastronomie hat Insolvenz angemeldet wegen Pachtrückständen in knapp sechsstelliger Höhe  #futschi  https://t.co/8kk4WV0diG",0
#Messerattack in #Oslo   Allahu Akbar Schreier geht mit #Messer auf Passanten los und verletzt einen schwer dabei  Polizei legt den polizeibekannten Täter mit Elektroschocker lahm  https://t.co/pmivqR5VSG,0
Der Tiefkühl-Backwarenhersteller Aryzta will die Standorte #Mansfeld mit 180 Mitarbeitern und #Artern mit 25 Beschäftigten schließen  Grund ist eine Produktionsverschiebung  #futschi  https://t.co/i5SY5eqLjr,0
Bergsteiger auf dem Gipfel vom #Matterhorn🇨🇭#Alpen   *Selfie mit einer Drohne  🏔️ 4478m #Suisse #Zermatt #Alpes   https://t.co/pCS3ZXlTbb,0
"Mehr Ausländer in 🇦🇹 Gefängnissen als Österreicher selbst.  1990:  ▪️16,1% ausländische Häftlinge  2019:   ▪️54,9 % ausländ. Häftlinge  #Migration #Bereicherung #crime #RefugeesWelcome  https://t.co/M2oDqyG76r",0
"Der kanadische Premierminister 🇨🇦 @JustinTrudeau wurde gefragt, was er und seine Familie tun werden, um die #Umwelt zu schützen.  Das war ...ähm... seine Antwort:   😂😅😹  #CleanerFuture #Waterbottle #boxedWater #FridaysForFuture #Plastikverbot   https://t.co/Va8RemHwi8",0
https://t.co/H6WsYNnuIq,0
Wow.  Nächstes Jahr wird 🛩️ #Airbus  5⃣0⃣ Jahre.   🎂 @Airbus @AirbusLIVE ✈️  https://t.co/ARS0udkbjq,0
👏👏 ! Glückwunsch aus 🇩🇪    ♥️ lieber @ThiemDomi 🇦🇹 zum Einzug ins 🎾#Finale #RG19  --&gt; 🥰 Viel Glück beim Kampf um den Pokal 🏆!!!  #FrenchOpen #RolandGarros #ATP @RafaelNadal   https://t.co/wZcmnSvRr2,0
"Rennende Männer in muslim. Gewändern laut #AllahuAkbar rufend  lösen Panik &amp; Anschlagsangst aus --&gt;@Polizei_NRW_K kontrolliert (🔪gefunden)  #NRW-Reul und #DPolG Wendt: Richtige Reaktion d #Polizei.👍  Sawsan #Chebli entdeckt derweil neue #Rasse,'antimuslim. #Rassismus'  +spaltet 🇩🇪. https://t.co/WgweTH91eK",0
Wie diskreditiere ich die polit. Gegner?  Kommunistische Partei 1943:  Betitele sie als  #Faschisten  #Nazis  #Antisemiten.  Nutze das Prestige #antifaschistisch|er &amp; toleranter Organisationen  So werden ihre Namen in Öffentlichkeit beschmutzt.  #Framing #Relotius  https://t.co/VAgk8oTrOQ,0
https://t.co/zPp0DfvhNa,0
"Leute  Macht eure Testamente.  Der #Weltuntergang hat ein Datum: 2050⏳  die Temp. steigt, 51-60°C, Erdoberfl. unbewohnbar, Mio. Menschen sterben--&gt;Ende  Mojib #Latif, der mit Schnee- und Frostabschaffung für 🇩🇪 falsch lag, bezeugt.  #Apocalypse #Klimahysterie  https://t.co/Y15YQyV3US",0
"Asylwerber Amadou B. (28) aus Guinea (seit 2017 im Paradies 🇩🇪) wollte #Bachelor-Kandidatin Lina Kolodochka brutal vergewaltigen, fixierte ihren Oberkörper gewaltsam, Hand würgend am Hals, mit heruntergelassener Hose  Alltag in #Deutschland #Migrantengewalt  https://t.co/VaRhSXpuCB",0
@a_watch .... nur die Spitze des Eisbergs. 🗻  https://t.co/RRZxH4Ddm9,0
https://t.co/p63tdMAZrv,0
Warum sehen alle Teilnehmer des 🇮🇳 Miss India #Schönheitswettbewerbs gleich aus?? 👸🏻👩🏻👸🏻👩🏻  !? No Diversity !!?? 🤔😮😂  https://t.co/QzhreQHxNp,0
"Merke:   Bist du Migrant und legst Autobahnen mit einem Hochzeitskonvoi lahm, ballerst in die Luft und blockierst den Stadtverkehr, bekommst du einen Flyer.   Bist du Deutscher und schreibst was böses im Internet, kommt das BKA zur Hausdurchsuchung https://t.co/0BhZN3R20c",0
Linker Mob blockiert AfD-   Polizei reagiert nicht wie sie sollte. Einige Beamten werde ich nie Verstehen.  #Europa #Deutschland #MerkelLand #Sicherheit #Merkel #AfD https://t.co/XWdE8ZuCsb,0
Warum ist Betrügerin giffey och im Amt? https://t.co/kEsnaoRW9x,0
"Ich kotze im Strahl🤬  Gesundheitssenatorin #Kalayci (#SPD) will den „anonymen Krankenschein“ an anonyme Illegale austeilen. Krankenhäuser und Ärzte werden verpflichtet, diesen Krankenschein zu akzeptieren. Die Rechnungen werden vom Steuerzahler beglichen.   https://t.co/C1j1dTmGpm",1
"Wer Allahu akbar ruft u lange Gewänder trägt, ja: Der darf damit rechnen, dass er polizeilich kontrolliert wird. Was denn sonst, Hr #Mazyek?! Keine Entschuldigung nötig! Aber #Chemnitz verdient die Entschuldigung. Zum 1000x: Es gab keine #Hetzjagdt! Alle wissen das!",0
"Wir alle wissen es: #Merkel lügt. Nicht nur bei der #Hetzjagd-Legende, die sie mittels eines #Antifa-Twitterers konstruiert hat. Sie lügt ständig. Beim „wir schaffen das“, der Energiewende, der Maut, dem „unverbindlichen“ Migrationspakt. Und 80 % der Wähler wollen das nicht hören",0
"Wenn man sagt,'wir haben zwei Kinder',ne tut mir Leid!  Ja, ..und dann,die Wohnung Unbezahlbar für normale Familien!!!!  In welcher Welt leben wir eigendlich???  Wer ist in Deutschland überflüssig???  Unter'm Mindestlohn,jede Menge Überstunden,immer weniger Kollegen,und mehr Aufgaben",0
"Im Handwerk ausgebildeten Handwerkern,nicht Facharbeiter,sondern durch eine Deutschlandweite Einheitliche Gesellenprüfung,  Arbeitslos gewordene Hartz IV Empfänger,als Arbeitsscheue Menschen einzustufen,diese Gesellen in Minderbezahlte Job's zu bringen u zu Sanktionieren,ist Frech",0
"Sveja Schulze BUM   beim BDEW Kongress  Ja,die Regierung schleppt die Umsetzung der Energiewende,schon zu lange vor sich her,ich habe diese aus die Beratung genommen und zur Umsetzung eingebracht!  Frau Schulze,ist 'die Regierung' und Attestiert sich Selbst,   'Unfähigkeit'!",0
"Die SPD verstößt schon wieder gegen die Allgemeinen Grundsätze!Das lernt man schon in der Studienzeit,'nie Ungrade Gruppen bilden',da ist immer einer das 5.Rad am Wagen!Ganz klar,deshalb so Katastrophale Ergebnisse!",0
"Eine Frau aus Deinem Dorf und Möglichst noch eine mit einer großen Aussteuerung(nicht Bettwäsche ,sondern Vermögen) und aus der näheren Verwandtschaft (Mutter,Schwester)dann gehts Dir wie 'Tutsh et Amon' oder so mancher Adelsfamilie, (alle bekloppt) https://t.co/kQf5Pl2szE",0
"Die gelbe Ente bleibt drinnen,Herr Dr.Lüdenscheid!  Die Liberalen bleiben außen vor!  Toleranz hat mit Liberal nichts zu tun KKK.  Es lebe Lorio https://t.co/nb0bicqlUy",0
"Irrenhaus #Deutschland🇩🇪  ? „Aktivisten in #Berlin setzen Zeichen gg Krebs“?  ? „Linksaktivisten überzeugen Besucher von linksgrüner #Klimapolitik'?  NEIN  Linksextreme attackieren Bus mit krebskranken Menschen, die zu Veranstaltung nach Oberschöneweide wollen  https://t.co/0BFK3K5efi",1
Illegale Parteienfinanzierung?  Finanzamt entzieht CDU-nahem Verein die Gemeinnützigkeit   https://t.co/iJJRJxuHBJ,0
Wir haben hunderte Lobbytreffen der #Groko zusammengetragen und durchsuchbar gemacht: 👇👇👇  https://t.co/8Z6O7NUV6S    Was uns dabei aufgefallen ist &gt; Thread https://t.co/R0pYMfO2WL,0
"Dänischer 🇩🇰 #Justiz-Minister Søren Pape Poulsen sagt:  'Kriminelle #Migranten sind ein großes PROBLEM' für das Land.  Somalier (größte +kriminellste Migrantengruppe) sind 4x so kriminell wie gleichaltrige dänische Männer, gefolgt von #Irak'ern und #Türken.  https://t.co/Oou7oMlPSb",0
Glückwunsch aus 🇩🇪 @ThiemDomi 🇦🇹👍   🥰 zum Einzug ins #Halbfinale🎾#Tennis #RG19!!!  👏👏   &gt;&gt; Viel Glück gegen @DjokerNole❗️&lt;&lt;  #Thiem #Djokovic #Semifinal #RolandGarros  #Austria 🇦🇹 #FrenchOpen @RolandGarros_FR      https://t.co/EOGPgxbggv,0
Congratulations 🎾 Björn #Borg to 63th birthday!! 🎉  #Sverige 🇸🇪_ 5x #Wimbledon _ 6x #RolandGarros _ 64 titles.  #DavisCup #LaverCup @Wimbledon #AustralianOpen @USopen   #ATP #FrenchOpen  #USOpen @DavisCup  https://t.co/d8DCfDE5LW,0
"#Windräder drehen sich 100 M/h u. erzeugen einen Niederdruck hinter ihnen,  der Vögel + Fledermäuse ansaugt.  Ein #Windpark in Kalifornien hat 10% der amerikanischen 🦅 #Steinadler-Population getötet (116 Adler, 300 Falken, 880-1300 Vögel).  @Windkraftfrei   https://t.co/Qfdw2TwsuL",0
Neuer Umfrageschock für die @CDU  Ab 10.05.2019  von   • #CDU 30% ==&gt; auf 27%  @Die_Gruenen dagegen von  • #Grüne 20% ==&gt; auf 26%  am 06.06.  Lt. Survey-Umfrage würden als #Kanzler:  43% --&gt; Habeck  21% --&gt; Kramp-Karrenbauer  34% --&gt; Keinen von beiden wählen.  &gt;https://t.co/prC1mBKNsU https://t.co/473AJCkQkc,0
"Ich kann nur staunen:  #Arktis 03. Juni 2019 mit Eis ❄️bedeckt.  Vorhergesagtes Abtauen im #Arctic Ocean, #Klimakrise, #Erderhitzung, #ClimateEmergency, #Klimakatastrophe, #GlobalWarming  -- Nicht zu sehen... 🤔  #Ice #FridaysForFuture  &gt;https://t.co/L45AbEhOL1  https://t.co/IIJ7RVwhA0",0
"Die Schattenseiten der #Elektrobatterien:  -Rohstoffe (Kobalt, Lithium, Coltan, Neodym et.)  -CO₂-Ausstoß (Herstellung, Laden)  -Entsorgung/ Recycling  &gt; Kapitel 2, ab 5:43 min. 🚙 [Sendung 'auto mobil']  #EAutos #Emobility #ElektroAuto #Akku #ElektroMobilität  https://t.co/WXCfn8y3Od",0
11 (!) Verfassungsklagen greifen das deutsche Gesetz zur #Vorratsdatenspeicherung an.     Am 7.6. will die #Bundesregierung die Telefon- und Internetüberwachung auf EU-Ebene mit planen:   https://t.co/frzdFaEsNb /f https://t.co/vIX3L15IHC,0
"1/2  'Über ihre Websites liefern #Medien und Portale wie '#Bild', '#FAZ', 'Stern'   oder 'Brigitte' personalisierbare Daten an #Facebook –  OHNE  Einwilligung der Nutzerinnen und Nutzer.  Das ist rechtswidrig.'  https://t.co/7f428JMIzi",0
#Diesel #Fahrverbote 🚙 in Hamburg =reine Luftnummer.  #grüne Symbolpolitik #Panikmache #Aktionismus ohne Wirkung.  Schilder 🚏 allein kosten 500.000 €.  #Hamburg #Klimakrise #Apokalypse  https://t.co/nkhJB2cd16,0
Ist das zu glauben?😲  Nachdem #Merkel eine ganze Stadt diffamierte  ein weltweites Presseecho erzeugte  den polit. Gegner diskreditierte  VS-Präsidenten schasste  {alles OHNE Recherche!}  -&gt; gesteht Regierung: 'beruhte auf #Medien-Berichten'  #Hetzjagd #Chemnitz  https://t.co/tBccy0lbQG,0
"@sabine_mueller1 Wettervorhersage in #ARD @DasErste  🔴Niedersachsen und Kiel mit  26 °C  DUNKELROT (!)🔴  ... Ich hoffe, Sie bemerken ein klein wenig wie  hier manipuliert wird (und das ist nur grafisch).  Sommertemperaturen, die in meiner Kindheit  [80er Jahre] ganz NORMAL waren (niemals dunkelrot). https://t.co/E0MjTzRWpj",0
Skandal um gefälschte #Parma-Schinken🍖  Das private Parma-Qualitäts-Institut (IPQ) wurde suspendiert.  2018: wurden 1 Mio. falsch deklarierte Schinken verkauft.  #Italy 🇮🇹#ParmaSchinken #JambonDeParme  #ham #Italia #ProsciuttoDiParma #ProsciuttoDiModena https://t.co/CSImPlVaQg,0
"Wachsende #Gletscher lassen Wissenschaftler staunen.  Hofsjökull, Langjökull, Vatnajökull (Island 🇮🇸), Jakobshavn (Grönland 🇬🇱)  dehnen sich ENTGEGEN Vorhersage aus.  ~45% mehr Eiszuwachs als „normal“ in letzten 3 Jahren  #Erderhitzung #Klima #FridaysForFuture  https://t.co/wtjZ0BE4PS",0
(Markus Kassel) Die Deutschen zahlen für die meist tendenziöse und oft antisemitische Berichterstattung ihrer öffentlich-rechtlichen Sender viel Geld. Rund acht Milliarden Euro sind es jährlich. Warum ist das alles so teuer? https://t.co/0sSftyizc0,0
Tolles Bild vom #Maestro ....  der momentan im #Viertelfinale #Quarterfinal von #RolandGarros kämpft  #FrenchOpen #RG19   https://t.co/c9eH6dwk3c,0
Er hat keine ausgelassen.... 🖊️   😂  @RafaelNadal    https://t.co/t1Ctk6jQ37,0
"Der nächste Beinahe-#Blackout: 20. Mai 2019  Versorgungssicherheit =in DE inzwischen ein Fremdwort  #RenewableEnergy am Mo.20.05.: 10,1 GW  obwohl Leistung von 107 GW vorhanden🤔  Nach 14.12.2018 +10.01.2019=dritter kritischer Vorfall!  #EEG #Wind #Energiewende  https://t.co/khgsAW7sOa",0
"Herzl. Glückwunsch #Italien zum 🇮🇹 Nationalfeiertag!  2. Juni: #FestaDellaRepubblica 🎉 Gründung 1946  Parade, Präsident + Verteidigungsministerin #Italia🎺  (In DE würde man so eine prächtige Parade wegen CO₂   oder Feinstaub oder xy nicht zulassen.... 😂)  https://t.co/ST4oB7hJ2r",0
Chebli auf dem Weg zum Breitscheid Platz. https://t.co/aWUPppRsfc,0
"Ich glaube, da steht ....  🖊️ ladaN afaR  https://t.co/iGsGInxxnS",0
"#Bereicherung  Alltag in #Deutschland, den #Merkel +@GoeringEckardt genauso drastisch haben wollten:  4 Polizisten👮🏻‍♂️ im #Krankenhaus!  #Nigeria'nische #Flüchtlinge schlagen, werfen,treten auf #Polizisten ein, springen gegen #Polizei-Autos🚔  #Germany #migrants https://t.co/rgmZ8FyJXp",0
"... OMG   ! Klappe - Relotius - Die Zweite !  Marie Sophie #Hingst ERFINDET 22 familiäre #Holocaust-Opfer.  Wird mit #Lügen bei #Zeit und @DLFnova veröffentlicht,  erhält Preise 🏆 von @FinancialTimes und @GoldeneBlogger.  #Journalismus in #Deutschland 🤦🏻‍♀️🤦‍♀️  https://t.co/BFc3RxNNbB",0
Vor welcher #Armee nimmt denn Annegret #KrampKarrenbauer  hier die #Parade ab..... ?? 😅😆😂  Stillgestanden!!  _ #Deutschland #CDU #Bundeswehr  &gt;https://t.co/9jVuBgeW0q https://t.co/rA1T9JIiMx,0
"Völker der Welt! Schaut auf diese Frau!  'Merkel beendet Dinge' ... eine Rede, deren intellektuelles Niveau man nur niederschmetternd nennen kann.   https://t.co/FyqD5JwR1P",1
Gute Fahrt! 🚂   'Rheingold-Express' von Basel (Badischer Bahnhof) nach Hoek van Holland zur England-Fähre (um 1952). https://t.co/r7hzOLgzRi,0
"@nachdenklich2 @HaraldNorth @MoritzMichelson @SilaStern Auf sie ist ein Kopfgeld von 5 Mio.$ ausgesetzt, für Auslieferung an USA. @FBIMostWanted  (🇯🇴 weigert sich)  In #Jordanien u. anderen arab. Ländern als 'Heldin' gefeiert.  #AhlamTamimi tötete 15, davon 7 Kinder.  via @ArnoldRoth, Vater eines Opfers: #Malki.  https://t.co/qogsr0yvKS",0
"Im Video beschreibt die arabische Terroristin Ahlam Tamimi, wie sie den Anschlag auf die Sbarro-Pizzeria in #Jerusalem, #Israel durchführte. Wie sie ihren Status als arabische 'Journalistin' nutzt, um 15 Menschen zu ermorden, darunter 7 Kinder und eine Schwangere. #Antisemitismus https://t.co/2CfSBGteeP",0
"Pst! Nicht weitersagen🤫  Daten der unverdächtigen #NASA GISS zeigen ein Sinken der globalen Oberfl.temperatur d. vergangenen 2 Jahre -0,56°C 📉 (was im Widerspruch zur vorhergesagten globalen Erwärmung steht)  #ClimateEmergency #Klimakrise #FridaysForFuture  https://t.co/0LVG40jl5p",0
"Während #Australien Ausländer, die Gewaltverbrechen an Frauen u. Kindern  begehen, aus dem Land werfen u. Wiedereinreise verweigern will,  dokumentiert #Deutschland nur noch die gesetzwidrigen 'unerlaubten' illegalen Einreisen (ob Straftäter o. nicht).  1/2  https://t.co/a61tzFCCzo",0
#Antisemitismus #Deutschland #Berlin  https://t.co/vuQKKWLUGg,0
"Franzosen nach #Lyon-Anschlag sauer.  Mr @NunezLaurent, Sekr. im 🇫🇷Innenministerium  will gegen #Radikalisierung (2500 Pers.) kämpfen  Nachdem #Deradikalisierung scheiterte.  Verbreitung v #Moscheen +islamischen Schulen im per Verfassung  säkularen #Frankreich:  https://t.co/Ma30LrMflv",0
"#Witz des Jahres  Europäischer Gerichtshof (#EuGH) wirft 🇩🇪#Staatsanwaltschaft'en mangelnde Unabhängigkeit vor.  Sie unterstehen den Justizministern + deren Weisungen, sind NICHT unabh. von EXEKUTIVE.  PS: Gen.Staatsanwaltschaft Litauen =unabh. Justizbehörde! https://t.co/uqoJeRk1L0",0
'Das Netz dient als Speicher' https://t.co/geI9O4cLH8,0
"Erzeugung +Verbrauch von elektr. Strom müssen sich die Waage halten.  D.h. der Strom der in diesem Moment verbraucht wird, muß genau zu diesem Zeitpkt erzeugt werden  Bei 'Fehlen' von Strom sinkt Sollfrequenz 50Hz --&gt;Lastabwurf (Abschaltung bei Konsumenten!) https://t.co/n2IFusqfb4",0
"Französischer 🇫🇷 Djihadist (37J.) aus #Toulouse in #Irak verurteilt:  Er wurde gemäß dem 'Gesetz Nr. 4 über den Terrorismus' wegen Zugehörigkeit zum #IS #IslamicState zum Tod durch Erhängen verurteilt.  Frankreich erklärte, nicht zu intervenieren.  @BMI_Bund  https://t.co/LUa1g8vCPy",0
Vor ein paar Wochen:  - arab. Gürtelschläger #Berlin  - 2.Klässlerin von Muslimen bedroht  - 7 syrische Männer schlagen #Juden zusammen  - Kippa-Angriff auf Prof. in #Bonn  25.Mai 2019:  #Antisemitismus-Beauftragter &amp; @HeikoMaas warnen vor 90% rechtem Judenhass.  https://t.co/21HD09gYvS,0
"Kritischer Journalismus ist nötiger denn je. Warum wir – Stefan Korinth, Paul Schreyer und Ulrich Teusch – ein neues Online-Magazin gründen wollen und dafür um Unterstützung bitten: https://t.co/4XPpJNPZCe",0
Europäisches Parlament 2019 - 2024  #EuropeanParliament 2019 - 2024  #Europawahl2019 #EUelections2019  #ep2019 #Europee2019 vorläufiges Ergebnis 🗳️ https://t.co/yJZ1qiZg2o,0
Aufgrund Schneefalls in den #Alpen öffnen die österreichischen #SkiResorts  wieder (Saison eigentl am 7.4. beendet).  Ski Resorts in #Austria reopen as heavy snowfall hits the Alps.  #GlobalWarming #ClimateEmergency #KlimaKrise #Erderhitzung  #FridaysForFuture https://t.co/gKXLe1P8Kl,0
https://t.co/mBfsoJ3Cdw,0
Von 2006 bis 2017 wurden sie 🇮🇹 Staatsbürger:  -216.000 Marokkaner  -189.000 Albaner  -70.000 Rumänen  -42.000 Inder  -37.00 Bengalen  -34.000 Tunesier  -33.000 Pakistani  -32.000 Mazedonier  -26.000 Brasilianer  da fehlen sehr viele Afrikan. die heute 🇮🇹Bild prägen  https://t.co/BQVxQLn8q3,0
"Schweden 🇸🇪  1970:  0,95% Migranten  2017:  16,46%  - ' -  Prognose:  2020:  21,75% Migranten  2100:  67,74%  - ' -   #Migrationspakt #GlobalCompact #illegalImmigration #EUelections2019  https://t.co/DbXkXVhdQH",0
"Seit #Merkel biedert sich die #CDU bei den #Grünen förmlich an.  Dabei stimmt die #EU-Fraktion der CDU (@EVP) in  Wirtschaft/Währung, Außenpolitik, Umwelt &amp; Gesundheit am WENIGSTEN  mit der Fraktion der Grünen (@EuropeanGreens, #EFA, Verdi/ALE) überein:  https://t.co/H4jceZswZd",0
"#Salvini @MatteoSalviniMi hält die jüdisch-christliche Prägung, die Traditionen, Werte &amp; Identität der Italiener u. von #Europa hoch.  #Italien'ische Wähler 👥: Kein Priester, kein Bischof ✝️, kein #Papst hat diese Botschaft so intensiv &amp; emotional gebracht  https://t.co/Ull1O49uHE",0
"Fast 9 Mio. Italiener 🇮🇹 wählen Matteo #Salvini's #Lega:  34,46%  vor der #PartitoDemocratico #PD mit 22,71%   und #Movimento5Stelle  #M5S mit 17,01%.  #ElezioniEuropee #EUelections2019 #Europee2019 #ep2019 #EuropaWahl2019 #Italy #Italia https://t.co/F5XZ09gNAi",0
🇩🇪 Erschreckende Verluste bei #CDU und #SPD seit 2000.  Massive Zugewinne bei #Grünen in 2019.  #EuropaWahl2019 #EP2019 #EUelections2019 #Europee2019 https://t.co/T6Yf8gHziw,0
🇩🇪 #Volkspartei'en #CDU und #SPD im Abwärtstrend.  Kleinere #Opposition'sparteien im Aufwind.  #Deutschland #EuropaWahl2019 #EUelections2019 #EP2019 #Germany https://t.co/aafrD6unX3,0
🇩🇪 Wählerwanderung #Deutschland #Germany   #Europawahl2019 #EUelections2019 #EP2019  https://t.co/meu7WFO3j1,0
WOFÜR stehen die '#Volkspartei'en' eigentlich....??  #EuropaWahl2019 #CDU #SPD # #EUelections2019 https://t.co/AKAZm0Zi0V,0
#Europawahl2019 #EUelections2019 #Deutschland #Germany https://t.co/fTT859sO5U,0
Parteien-Medien-Komplex:  Parteistiftung (#KonradAdenauerStiftung) kooperiert mit  Zeitung #FAZ (Wahrheitsmedium) um auf #Twitter  gesponserte #Wahlwerbung zu machen und beim Wähler  einseitig #Angst zu schüren ('Angriff') ....  #EuropaWahl2019 #EUelections2019 https://t.co/PraoyA6ti3,0
Hab grad Appetit auf Kartoffelsalat ... 🥔 LECKER!   'Mordversuch mit Kartoffelsalat'  .... nach Internet-Recherche über mögliche „Tötungsarten“  landete sie bei #Kartoffelsalat .... mit Glykol 🧪  https://t.co/GSrFLWzCgt,0
"Oh je  Das hatten wir in der #DDR bis zum Würgen.....  Karl #Marx, Kommunistisches Manifest, Abriss der Geschichte des #Marxismus-#Leninismus.  á la #FDJ-Studienjahr  Und das in der #Bundesrepublik 2019?? 🤔  #Deutschland 🇩🇪  https://t.co/V4lwroEY5l",0
"@p4fBerlin @PeterVorsmann Vor allem: WER sind die S4F-Wissenschaftler=KLIMA-Wissenschaftler?  Dabei sind Forschende, ergo Studenten, wiss. Mitarbeiter, Institutsangehörige,  Kabarettist\Zauberkünstler\Moderator E.v. Hirschhausen  =immer dicker werdender Diät-Papst &amp; Psychologen-Kenner https://t.co/z2ZJjLQ7XM",0
"'Wir brauchen #Windparks nicht für eine erfolgreiche Klimapolitik.  Ihre Effizienz für den Klimawandel lässt sich nicht messen.  Die finanziellen Vorteile landen bei einer kleinen Gruppe, aber die Belastungen bei fast allen Anwohnern.'  Anton Buijs, @GasTerra  https://t.co/U3CFbOlF2a",0
"Jüdische Bevölkerung in arab. Ländern dezimiert (Irak, Libyen, Marokko)  Die Aufnahme von 700.000 schlecht gebildeten, verarmten jüdischen #Flüchtlingen in #Israel =einmalige Integrationsleistung.  Heute 50% israel. Juden=Juden aus Afrika +Arabien [Mizrahim]  https://t.co/1XpAqIjhCS",0
"Gestern von Links als 'rassistisch' proklamiert.  Genetiker Prof.Plomin:  70% d akadem. Leistung =genetisch bestimmt  Bei der Intelligenz der Kinder spielt Genetik größere Rolle als Unterrichten:  Kognitive Fähigkeiten erbbar, am meisten genetisch beeinflusst.  https://t.co/AVuXDpCOXQ",0
"#Vertuschung, Manipulation bei #Flüchtlingskriminalität:  Mark #Harbers, Einwanderungsminister der #Niederlande 🇳🇱 soll der Öffentlichkeit schwere Straftaten durch #Asylbewerber verschwiegen haben – bis hin zu Mord.  Bei #Merkel denkbar??🤔  https://t.co/BJ8hQYvAf8",0
"@JaNuWatn  Hi. Ich wollte Bescheid sagen: beim Herumsurfen gesehen, daß  @ MTubeman  @ NoWehrMUC  @ Jaxxon2905  @ 8694sundance  @ JustNobody2018  Deine Tweets bei @ TwitterSupport melden, anschließend bei Erfolg  (Löschung) auf @ HetzlichenDank veröffentlichen  --&gt;am besten Blockieren! 😉",0
"@kvinna_hopp  Hi. Wollte Bescheid sagen: beim Herumsurfen gesehen, dass  @ NoWehrMUC @ Jaxxon2905  @ 8694sundance + @ JustNobody2018  Deine Tweets bei TwitterSupport melden, anschließend bei Erfolg  (Löschung od. Sperrung) auf @ HetzlichenDank veröffentlichen  --&gt;am besten Blockieren!",0
"Oh je  ...Die tektonische Eurasienplatte ist das Beste, was  die tektonische Eurasienplatte je geschaffen hat. 🌍  *Ohne #Europa kann man nicht frei leben, studieren, arbeiten. Ohne die Platte auch nicht. [#Baerbock]  Es leben die @Die_Gruenen 🙄🤦🏻‍♀️  #Europawahl  https://t.co/O2MWMgkHZI",0
Anti-Rechts- bzw. Anti-Extremismus-Vereine klagen:  F.Giffeys Ministerium @BMFSFJ will die Dachverbände ab 2020 nicht mehr fördern.  Es wurde von Schwesig ein aufgeblasener Popanz📢 von 50 --&gt; 106 Mio.€  Und: EINSEITIG❗️ (Extremismus ist nicht nur Rechts!!) https://t.co/byoszqPkxH,0
